traffic_delay,hour,day_of_week,minute,duration_seconds,destination,duration_traffic_seconds,distance_meters,origin,is_weekend,timestamp,id
102,19,0,16,462,"Prawirotaman, Yogyakarta",564,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:16:28.765985+07:00,"2025-08-11T19-16-28.765985+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
48,19,0,21,400,"Stasiun Lempuyangan, Yogyakarta",448,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:21:35.121235+07:00,"2025-08-11T19-21-35.121235+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
76,19,0,21,654,"Stasiun Tugu, Yogyakarta",730,3620,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:21:35.207440+07:00,"2025-08-11T19-21-35.207440+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
90,19,0,21,704,"Tugu Jogja, Yogyakarta",794,3756,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:21:35.432441+07:00,"2025-08-11T19-21-35.432441+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
117,19,0,21,448,"Malioboro, Yogyakarta",565,2381,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:21:36.224472+07:00,"2025-08-11T19-21-36.224472+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
52,19,0,21,840,"Kota Gede, Yogyakarta",892,5591,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:21:36.348005+07:00,"2025-08-11T19-21-36.348005+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
124,19,0,21,462,"Prawirotaman, Yogyakarta",586,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:21:36.456049+07:00,"2025-08-11T19-21-36.456049+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
55,19,0,26,400,"Stasiun Lempuyangan, Yogyakarta",455,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:26:40.935602+07:00,"2025-08-11T19-26-40.935602+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
69,19,0,26,654,"Stasiun Tugu, Yogyakarta",723,3620,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:26:41.106023+07:00,"2025-08-11T19-26-41.106023+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
88,19,0,26,704,"Tugu Jogja, Yogyakarta",792,3756,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:26:41.276839+07:00,"2025-08-11T19-26-41.276839+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
128,19,0,26,448,"Malioboro, Yogyakarta",576,2381,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:26:42.022788+07:00,"2025-08-11T19-26-42.022788+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
78,19,0,26,840,"Kota Gede, Yogyakarta",918,5591,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:26:42.134148+07:00,"2025-08-11T19-26-42.134148+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
150,19,0,26,462,"Prawirotaman, Yogyakarta",612,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:26:42.245611+07:00,"2025-08-11T19-26-42.245611+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
67,19,0,31,400,"Stasiun Lempuyangan, Yogyakarta",467,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:31:47.802716+07:00,"2025-08-11T19-31-47.802716+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
51,19,0,31,654,"Stasiun Tugu, Yogyakarta",705,3620,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:31:47.882257+07:00,"2025-08-11T19-31-47.882257+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
72,19,0,31,704,"Tugu Jogja, Yogyakarta",776,3756,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:31:48.011150+07:00,"2025-08-11T19-31-48.011150+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
139,19,0,31,405,"Malioboro, Yogyakarta",544,2131,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:31:48.697788+07:00,"2025-08-11T19-31-48.697788+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
60,19,0,31,840,"Kota Gede, Yogyakarta",900,5591,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:31:48.878928+07:00,"2025-08-11T19-31-48.878928+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
204,19,0,31,462,"Prawirotaman, Yogyakarta",666,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:31:49.101816+07:00,"2025-08-11T19-31-49.101816+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
69,19,0,36,400,"Stasiun Lempuyangan, Yogyakarta",469,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:36:56.213700+07:00,"2025-08-11T19-36-56.213700+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
82,19,0,36,654,"Stasiun Tugu, Yogyakarta",736,3620,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:36:56.345820+07:00,"2025-08-11T19-36-56.345820+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
95,19,0,36,704,"Tugu Jogja, Yogyakarta",799,3756,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:36:56.540997+07:00,"2025-08-11T19-36-56.540997+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
151,19,0,36,405,"Malioboro, Yogyakarta",556,2131,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:36:57.539937+07:00,"2025-08-11T19-36-57.539937+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
44,19,0,36,840,"Kota Gede, Yogyakarta",884,5591,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:36:57.657206+07:00,"2025-08-11T19-36-57.657206+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
176,19,0,36,462,"Prawirotaman, Yogyakarta",638,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:36:57.777559+07:00,"2025-08-11T19-36-57.777559+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
59,19,0,42,400,"Stasiun Lempuyangan, Yogyakarta",459,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:42:05.795260+07:00,"2025-08-11T19-42-05.795260+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
58,19,0,42,654,"Stasiun Tugu, Yogyakarta",712,3620,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:42:05.923972+07:00,"2025-08-11T19-42-05.923972+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
70,19,0,42,704,"Tugu Jogja, Yogyakarta",774,3756,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:42:06.025871+07:00,"2025-08-11T19-42-06.025871+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
155,19,0,42,405,"Malioboro, Yogyakarta",560,2131,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:42:06.719073+07:00,"2025-08-11T19-42-06.719073+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
38,19,0,42,840,"Kota Gede, Yogyakarta",878,5591,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:42:06.832660+07:00,"2025-08-11T19-42-06.832660+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
130,19,0,42,462,"Prawirotaman, Yogyakarta",592,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:42:06.910539+07:00,"2025-08-11T19-42-06.910539+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
75,19,0,47,400,"Stasiun Lempuyangan, Yogyakarta",475,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:47:11.488877+07:00,"2025-08-11T19-47-11.488877+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
26,19,0,47,654,"Stasiun Tugu, Yogyakarta",680,3620,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:47:11.605585+07:00,"2025-08-11T19-47-11.605585+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
32,19,0,47,704,"Tugu Jogja, Yogyakarta",736,3756,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:47:11.717570+07:00,"2025-08-11T19-47-11.717570+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
149,19,0,47,405,"Malioboro, Yogyakarta",554,2131,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:47:12.446035+07:00,"2025-08-11T19-47-12.446035+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
42,19,0,47,840,"Kota Gede, Yogyakarta",882,5591,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:47:12.578746+07:00,"2025-08-11T19-47-12.578746+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
105,19,0,47,462,"Prawirotaman, Yogyakarta",567,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:47:12.773342+07:00,"2025-08-11T19-47-12.773342+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
94,19,0,52,400,"Stasiun Lempuyangan, Yogyakarta",494,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:52:19.275983+07:00,"2025-08-11T19-52-19.275983+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
53,19,0,52,654,"Stasiun Tugu, Yogyakarta",707,3620,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:52:19.359762+07:00,"2025-08-11T19-52-19.359762+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
69,19,0,52,704,"Tugu Jogja, Yogyakarta",773,3756,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:52:19.533521+07:00,"2025-08-11T19-52-19.533521+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
172,19,0,52,405,"Malioboro, Yogyakarta",577,2131,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:52:20.142030+07:00,"2025-08-11T19-52-20.142030+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
40,19,0,52,840,"Kota Gede, Yogyakarta",880,5591,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:52:20.315928+07:00,"2025-08-11T19-52-20.315928+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
109,19,0,52,462,"Prawirotaman, Yogyakarta",571,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:52:20.427073+07:00,"2025-08-11T19-52-20.427073+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
63,19,0,57,400,"Stasiun Lempuyangan, Yogyakarta",463,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:57:24.899771+07:00,"2025-08-11T19-57-24.899771+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
46,19,0,57,654,"Stasiun Tugu, Yogyakarta",700,3620,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:57:25.074107+07:00,"2025-08-11T19-57-25.074107+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
65,19,0,57,704,"Tugu Jogja, Yogyakarta",769,3756,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:57:25.263093+07:00,"2025-08-11T19-57-25.263093+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
195,19,0,57,405,"Malioboro, Yogyakarta",600,2131,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:57:25.950267+07:00,"2025-08-11T19-57-25.950267+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
21,19,0,57,840,"Kota Gede, Yogyakarta",861,5591,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:57:26.085735+07:00,"2025-08-11T19-57-26.085735+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
90,19,0,57,462,"Prawirotaman, Yogyakarta",552,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T19:57:26.215157+07:00,"2025-08-11T19-57-26.215157+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
47,20,0,2,400,"Stasiun Lempuyangan, Yogyakarta",447,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:02:32.698621+07:00,"2025-08-11T20-02-32.698621+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
66,20,0,2,654,"Stasiun Tugu, Yogyakarta",720,3620,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:02:32.785616+07:00,"2025-08-11T20-02-32.785616+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
51,20,0,2,714,"Tugu Jogja, Yogyakarta",765,3902,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:02:32.889769+07:00,"2025-08-11T20-02-32.889769+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
203,20,0,2,405,"Malioboro, Yogyakarta",608,2131,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:02:33.629404+07:00,"2025-08-11T20-02-33.629404+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
27,20,0,2,840,"Kota Gede, Yogyakarta",867,5591,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:02:33.834059+07:00,"2025-08-11T20-02-33.834059+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
104,20,0,2,462,"Prawirotaman, Yogyakarta",566,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:02:33.951846+07:00,"2025-08-11T20-02-33.951846+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
34,20,0,7,400,"Stasiun Lempuyangan, Yogyakarta",434,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:07:38.465281+07:00,"2025-08-11T20-07-38.465281+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
66,20,0,7,654,"Stasiun Tugu, Yogyakarta",720,3620,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:07:38.616886+07:00,"2025-08-11T20-07-38.616886+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
65,20,0,7,704,"Tugu Jogja, Yogyakarta",769,3756,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:07:38.859859+07:00,"2025-08-11T20-07-38.859859+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
166,20,0,7,405,"Malioboro, Yogyakarta",571,2131,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:07:39.736328+07:00,"2025-08-11T20-07-39.736328+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
36,20,0,7,840,"Kota Gede, Yogyakarta",876,5591,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:07:39.835205+07:00,"2025-08-11T20-07-39.835205+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
120,20,0,7,462,"Prawirotaman, Yogyakarta",582,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:07:39.977378+07:00,"2025-08-11T20-07-39.977378+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
36,20,0,12,400,"Stasiun Lempuyangan, Yogyakarta",436,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:12:45.635783+07:00,"2025-08-11T20-12-45.635783+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
88,20,0,12,654,"Stasiun Tugu, Yogyakarta",742,3620,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:12:45.884460+07:00,"2025-08-11T20-12-45.884460+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
61,20,0,12,704,"Tugu Jogja, Yogyakarta",765,3756,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:12:46.011699+07:00,"2025-08-11T20-12-46.011699+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
158,20,0,12,405,"Malioboro, Yogyakarta",563,2131,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:12:46.855512+07:00,"2025-08-11T20-12-46.855512+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
28,20,0,12,881,"Kota Gede, Yogyakarta",909,5375,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:12:46.947015+07:00,"2025-08-11T20-12-46.947015+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
144,20,0,12,462,"Prawirotaman, Yogyakarta",606,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:12:47.061266+07:00,"2025-08-11T20-12-47.061266+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
35,20,0,17,400,"Stasiun Lempuyangan, Yogyakarta",435,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:17:51.698533+07:00,"2025-08-11T20-17-51.698533+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
91,20,0,17,654,"Stasiun Tugu, Yogyakarta",745,3620,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:17:51.872597+07:00,"2025-08-11T20-17-51.872597+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
79,20,0,17,704,"Tugu Jogja, Yogyakarta",783,3756,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:17:52.016621+07:00,"2025-08-11T20-17-52.016621+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
159,20,0,17,405,"Malioboro, Yogyakarta",564,2131,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:17:52.749279+07:00,"2025-08-11T20-17-52.749279+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
58,20,0,17,840,"Kota Gede, Yogyakarta",898,5591,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:17:52.981714+07:00,"2025-08-11T20-17-52.981714+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
137,20,0,17,462,"Prawirotaman, Yogyakarta",599,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:17:53.095486+07:00,"2025-08-11T20-17-53.095486+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
32,20,0,22,400,"Stasiun Lempuyangan, Yogyakarta",432,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:22:58.939043+07:00,"2025-08-11T20-22-58.939043+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
116,20,0,22,654,"Stasiun Tugu, Yogyakarta",770,3620,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:22:59.050344+07:00,"2025-08-11T20-22-59.050344+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
95,20,0,22,704,"Tugu Jogja, Yogyakarta",799,3756,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:22:59.211917+07:00,"2025-08-11T20-22-59.211917+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
154,20,0,23,405,"Malioboro, Yogyakarta",559,2131,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:23:00.109457+07:00,"2025-08-11T20-23-00.109457+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
42,20,0,23,840,"Kota Gede, Yogyakarta",882,5591,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:23:00.249824+07:00,"2025-08-11T20-23-00.249824+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
112,20,0,23,462,"Prawirotaman, Yogyakarta",574,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:23:00.398607+07:00,"2025-08-11T20-23-00.398607+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
22,20,0,28,400,"Stasiun Lempuyangan, Yogyakarta",422,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:28:04.670852+07:00,"2025-08-11T20-28-04.670852+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
87,20,0,28,654,"Stasiun Tugu, Yogyakarta",741,3620,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:28:04.885494+07:00,"2025-08-11T20-28-04.885494+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
38,20,0,28,704,"Tugu Jogja, Yogyakarta",742,3756,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:28:05.024601+07:00,"2025-08-11T20-28-05.024601+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
141,20,0,28,405,"Malioboro, Yogyakarta",546,2131,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:28:05.694628+07:00,"2025-08-11T20-28-05.694628+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
21,20,0,28,840,"Kota Gede, Yogyakarta",861,5591,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:28:05.858266+07:00,"2025-08-11T20-28-05.858266+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
83,20,0,28,462,"Prawirotaman, Yogyakarta",545,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:28:05.932039+07:00,"2025-08-11T20-28-05.932039+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
11,20,0,33,400,"Stasiun Lempuyangan, Yogyakarta",411,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:33:12.456505+07:00,"2025-08-11T20-33-12.456505+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
149,20,0,33,654,"Stasiun Tugu, Yogyakarta",803,3620,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:33:12.549016+07:00,"2025-08-11T20-33-12.549016+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
107,20,0,33,704,"Tugu Jogja, Yogyakarta",811,3756,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:33:12.690042+07:00,"2025-08-11T20-33-12.690042+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
141,20,0,33,405,"Malioboro, Yogyakarta",546,2131,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:33:13.273032+07:00,"2025-08-11T20-33-13.273032+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
37,20,0,33,840,"Kota Gede, Yogyakarta",877,5591,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:33:13.418488+07:00,"2025-08-11T20-33-13.418488+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
134,20,0,33,462,"Prawirotaman, Yogyakarta",596,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:33:13.584889+07:00,"2025-08-11T20-33-13.584889+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
23,20,0,38,400,"Stasiun Lempuyangan, Yogyakarta",423,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:38:17.220037+07:00,"2025-08-11T20-38-17.220037+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
109,20,0,38,654,"Stasiun Tugu, Yogyakarta",763,3620,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:38:17.315695+07:00,"2025-08-11T20-38-17.315695+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
84,20,0,38,704,"Tugu Jogja, Yogyakarta",788,3756,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:38:17.536420+07:00,"2025-08-11T20-38-17.536420+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
126,20,0,38,405,"Malioboro, Yogyakarta",531,2131,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:38:18.229828+07:00,"2025-08-11T20-38-18.229828+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
37,20,0,38,840,"Kota Gede, Yogyakarta",877,5591,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:38:18.362478+07:00,"2025-08-11T20-38-18.362478+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
119,20,0,38,462,"Prawirotaman, Yogyakarta",581,2742,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:38:18.532133+07:00,"2025-08-11T20-38-18.532133+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
16,20,0,43,400,"Stasiun Lempuyangan, Yogyakarta",416,2314,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-11T20:43:25.356817+07:00,"2025-08-11T20-43-25.356817+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
