,traffic_delay,hour,day_of_week,minute,duration_seconds,destination,duration_traffic_seconds,distance_meters,origin,is_weekend,timestamp,id,timestamp_5min
4407,-133,5,1,35,589,"Malioboro, Yogyakarta",456,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:35:40.134365+07:00,"2025-08-12T05-35-40.134365+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-12 05:35:00+07:00
4408,-196,5,1,35,1141,"Kota Gede, Yogyakarta",945,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:35:40.329722+07:00,"2025-08-12T05-35-40.329722+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-12 05:35:00+07:00
4409,-258,5,1,35,1114,"Prawirotaman, Yogyakarta",856,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:35:40.620811+07:00,"2025-08-12T05-35-40.620811+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-12 05:35:00+07:00
4410,-26,5,1,40,464,"Stasiun Lempuyangan, Yogyakarta",438,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:40:47.111998+07:00,"2025-08-12T05-40-47.111998+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-12 05:40:00+07:00
4411,-99,5,1,40,543,"Stasiun Tugu, Yogyakarta",444,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:40:47.235337+07:00,"2025-08-12T05-40-47.235337+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-12 05:40:00+07:00
4412,-104,5,1,40,518,"Tugu Jogja, Yogyakarta",414,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:40:47.367853+07:00,"2025-08-12T05-40-47.367853+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-12 05:40:00+07:00
4413,-133,5,1,40,589,"Malioboro, Yogyakarta",456,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:40:47.489351+07:00,"2025-08-12T05-40-47.489351+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-12 05:40:00+07:00
4414,-262,5,1,40,1227,"Kota Gede, Yogyakarta",965,7740,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:40:47.660532+07:00,"2025-08-12T05-40-47.660532+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-12 05:40:00+07:00
4415,-270,5,1,40,1114,"Prawirotaman, Yogyakarta",844,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:40:47.824219+07:00,"2025-08-12T05-40-47.824219+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-12 05:40:00+07:00
4416,-21,5,1,45,464,"Stasiun Lempuyangan, Yogyakarta",443,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:45:53.426099+07:00,"2025-08-12T05-45-53.426099+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-12 05:45:00+07:00
4417,-91,5,1,45,543,"Stasiun Tugu, Yogyakarta",452,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:45:53.571705+07:00,"2025-08-12T05-45-53.571705+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-12 05:45:00+07:00
4418,-100,5,1,45,518,"Tugu Jogja, Yogyakarta",418,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:45:53.653117+07:00,"2025-08-12T05-45-53.653117+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-12 05:45:00+07:00
4419,-137,5,1,45,589,"Malioboro, Yogyakarta",452,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:45:53.779581+07:00,"2025-08-12T05-45-53.779581+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-12 05:45:00+07:00
4420,-187,5,1,45,1141,"Kota Gede, Yogyakarta",954,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:45:53.965745+07:00,"2025-08-12T05-45-53.965745+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-12 05:45:00+07:00
4421,-264,5,1,45,1114,"Prawirotaman, Yogyakarta",850,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:45:54.137460+07:00,"2025-08-12T05-45-54.137460+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-12 05:45:00+07:00
4422,-51,5,1,51,464,"Stasiun Lempuyangan, Yogyakarta",413,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:51:00.176684+07:00,"2025-08-12T05-51-00.176684+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-12 05:50:00+07:00
4423,-87,5,1,51,543,"Stasiun Tugu, Yogyakarta",456,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:51:00.331542+07:00,"2025-08-12T05-51-00.331542+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-12 05:50:00+07:00
4424,-109,5,1,51,544,"Tugu Jogja, Yogyakarta",435,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:51:00.448462+07:00,"2025-08-12T05-51-00.448462+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-12 05:50:00+07:00
4425,-139,5,1,51,589,"Malioboro, Yogyakarta",450,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:51:00.582524+07:00,"2025-08-12T05-51-00.582524+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-12 05:50:00+07:00
4426,-175,5,1,51,1141,"Kota Gede, Yogyakarta",966,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:51:00.727808+07:00,"2025-08-12T05-51-00.727808+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-12 05:50:00+07:00
4427,-251,5,1,51,1114,"Prawirotaman, Yogyakarta",863,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:51:00.897677+07:00,"2025-08-12T05-51-00.897677+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-12 05:50:00+07:00
4428,-54,5,1,56,464,"Stasiun Lempuyangan, Yogyakarta",410,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:56:04.396470+07:00,"2025-08-12T05-56-04.396470+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-12 05:55:00+07:00
4429,-99,5,1,56,543,"Stasiun Tugu, Yogyakarta",444,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:56:04.550650+07:00,"2025-08-12T05-56-04.550650+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-12 05:55:00+07:00
4430,-117,5,1,56,544,"Tugu Jogja, Yogyakarta",427,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:56:04.668664+07:00,"2025-08-12T05-56-04.668664+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-12 05:55:00+07:00
4431,-131,5,1,56,589,"Malioboro, Yogyakarta",458,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:56:04.741419+07:00,"2025-08-12T05-56-04.741419+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-12 05:55:00+07:00
4432,-231,5,1,56,1204,"Kota Gede, Yogyakarta",973,7575,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:56:04.934204+07:00,"2025-08-12T05-56-04.934204+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-12 05:55:00+07:00
4433,-233,5,1,56,1114,"Prawirotaman, Yogyakarta",881,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 05:56:05.088683+07:00,"2025-08-12T05-56-05.088683+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-12 05:55:00+07:00
4434,-30,6,1,1,464,"Stasiun Lempuyangan, Yogyakarta",434,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:01:09.372011+07:00,"2025-08-12T06-01-09.372011+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-12 06:00:00+07:00
4435,-102,6,1,1,543,"Stasiun Tugu, Yogyakarta",441,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:01:09.527321+07:00,"2025-08-12T06-01-09.527321+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-12 06:00:00+07:00
4436,-114,6,1,1,544,"Tugu Jogja, Yogyakarta",430,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:01:09.608764+07:00,"2025-08-12T06-01-09.608764+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-12 06:00:00+07:00
4437,-131,6,1,1,589,"Malioboro, Yogyakarta",458,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:01:09.686484+07:00,"2025-08-12T06-01-09.686484+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-12 06:00:00+07:00
4438,-157,6,1,1,1141,"Kota Gede, Yogyakarta",984,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:01:09.932269+07:00,"2025-08-12T06-01-09.932269+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-12 06:00:00+07:00
4439,-224,6,1,1,1114,"Prawirotaman, Yogyakarta",890,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:01:10.204164+07:00,"2025-08-12T06-01-10.204164+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-12 06:00:00+07:00
4440,-35,6,1,6,464,"Stasiun Lempuyangan, Yogyakarta",429,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:06:16.739341+07:00,"2025-08-12T06-06-16.739341+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-12 06:05:00+07:00
4441,-95,6,1,6,543,"Stasiun Tugu, Yogyakarta",448,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:06:16.961412+07:00,"2025-08-12T06-06-16.961412+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-12 06:05:00+07:00
4442,-105,6,1,6,544,"Tugu Jogja, Yogyakarta",439,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:06:17.111087+07:00,"2025-08-12T06-06-17.111087+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-12 06:05:00+07:00
4443,-118,6,1,6,589,"Malioboro, Yogyakarta",471,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:06:17.269085+07:00,"2025-08-12T06-06-17.269085+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-12 06:05:00+07:00
4444,-148,6,1,6,1146,"Kota Gede, Yogyakarta",998,8041,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:06:17.486477+07:00,"2025-08-12T06-06-17.486477+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-12 06:05:00+07:00
4445,-214,6,1,6,1114,"Prawirotaman, Yogyakarta",900,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:06:17.725066+07:00,"2025-08-12T06-06-17.725066+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-12 06:05:00+07:00
4446,-22,6,1,11,464,"Stasiun Lempuyangan, Yogyakarta",442,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:11:22.385935+07:00,"2025-08-12T06-11-22.385935+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-12 06:10:00+07:00
4447,-78,6,1,11,543,"Stasiun Tugu, Yogyakarta",465,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:11:22.488718+07:00,"2025-08-12T06-11-22.488718+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-12 06:10:00+07:00
4448,-82,6,1,11,544,"Tugu Jogja, Yogyakarta",462,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:11:22.630708+07:00,"2025-08-12T06-11-22.630708+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-12 06:10:00+07:00
4449,-85,6,1,11,589,"Malioboro, Yogyakarta",504,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:11:22.765408+07:00,"2025-08-12T06-11-22.765408+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-12 06:10:00+07:00
4450,-85,6,1,11,1146,"Kota Gede, Yogyakarta",1061,8041,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:11:22.970841+07:00,"2025-08-12T06-11-22.970841+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-12 06:10:00+07:00
4451,-186,6,1,11,1114,"Prawirotaman, Yogyakarta",928,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:11:23.127745+07:00,"2025-08-12T06-11-23.127745+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-12 06:10:00+07:00
4452,-40,6,1,16,464,"Stasiun Lempuyangan, Yogyakarta",424,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:16:28.979208+07:00,"2025-08-12T06-16-28.979208+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-12 06:15:00+07:00
4453,-71,6,1,16,543,"Stasiun Tugu, Yogyakarta",472,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:16:29.098200+07:00,"2025-08-12T06-16-29.098200+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-12 06:15:00+07:00
4454,-60,6,1,16,518,"Tugu Jogja, Yogyakarta",458,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:16:29.172326+07:00,"2025-08-12T06-16-29.172326+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-12 06:15:00+07:00
4455,-113,6,1,16,589,"Malioboro, Yogyakarta",476,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:16:29.289891+07:00,"2025-08-12T06-16-29.289891+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-12 06:15:00+07:00
4456,-155,6,1,16,1204,"Kota Gede, Yogyakarta",1049,7575,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:16:29.514310+07:00,"2025-08-12T06-16-29.514310+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-12 06:15:00+07:00
4457,-194,6,1,16,1114,"Prawirotaman, Yogyakarta",920,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:16:29.681895+07:00,"2025-08-12T06-16-29.681895+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-12 06:15:00+07:00
4458,-12,6,1,21,464,"Stasiun Lempuyangan, Yogyakarta",452,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:21:34.645300+07:00,"2025-08-12T06-21-34.645300+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-12 06:20:00+07:00
4459,-73,6,1,21,543,"Stasiun Tugu, Yogyakarta",470,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:21:34.883416+07:00,"2025-08-12T06-21-34.883416+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-12 06:20:00+07:00
4460,-68,6,1,21,533,"Tugu Jogja, Yogyakarta",465,2749,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:21:35.045473+07:00,"2025-08-12T06-21-35.045473+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-12 06:20:00+07:00
4461,-86,6,1,21,589,"Malioboro, Yogyakarta",503,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:21:35.199610+07:00,"2025-08-12T06-21-35.199610+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-12 06:20:00+07:00
4462,-109,6,1,21,1204,"Kota Gede, Yogyakarta",1095,7575,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:21:35.423375+07:00,"2025-08-12T06-21-35.423375+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-12 06:20:00+07:00
4463,-85,6,1,21,1114,"Prawirotaman, Yogyakarta",1029,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:21:35.576871+07:00,"2025-08-12T06-21-35.576871+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-12 06:20:00+07:00
4464,-26,6,1,26,464,"Stasiun Lempuyangan, Yogyakarta",438,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:26:42.197559+07:00,"2025-08-12T06-26-42.197559+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-12 06:25:00+07:00
4465,-57,6,1,26,543,"Stasiun Tugu, Yogyakarta",486,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:26:42.346011+07:00,"2025-08-12T06-26-42.346011+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-12 06:25:00+07:00
4466,-42,6,1,26,533,"Tugu Jogja, Yogyakarta",491,2749,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:26:42.451656+07:00,"2025-08-12T06-26-42.451656+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-12 06:25:00+07:00
4467,-106,6,1,26,589,"Malioboro, Yogyakarta",483,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:26:42.570512+07:00,"2025-08-12T06-26-42.570512+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-12 06:25:00+07:00
4468,-99,6,1,26,1204,"Kota Gede, Yogyakarta",1105,7575,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:26:42.798516+07:00,"2025-08-12T06-26-42.798516+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-12 06:25:00+07:00
4469,-110,6,1,26,1114,"Prawirotaman, Yogyakarta",1004,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:26:42.974242+07:00,"2025-08-12T06-26-42.974242+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-12 06:25:00+07:00
4470,-15,6,1,31,464,"Stasiun Lempuyangan, Yogyakarta",449,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:31:47.554230+07:00,"2025-08-12T06-31-47.554230+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-12 06:30:00+07:00
4471,-40,6,1,31,543,"Stasiun Tugu, Yogyakarta",503,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:31:47.696036+07:00,"2025-08-12T06-31-47.696036+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-12 06:30:00+07:00
4472,-11,6,1,31,533,"Tugu Jogja, Yogyakarta",522,2749,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:31:47.827684+07:00,"2025-08-12T06-31-47.827684+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-12 06:30:00+07:00
4473,-100,6,1,31,589,"Malioboro, Yogyakarta",489,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:31:47.941188+07:00,"2025-08-12T06-31-47.941188+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-12 06:30:00+07:00
4474,-13,6,1,31,1141,"Kota Gede, Yogyakarta",1128,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:31:48.211363+07:00,"2025-08-12T06-31-48.211363+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-12 06:30:00+07:00
4475,-94,6,1,31,1114,"Prawirotaman, Yogyakarta",1020,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:31:48.382082+07:00,"2025-08-12T06-31-48.382082+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-12 06:30:00+07:00
4476,13,6,1,36,464,"Stasiun Lempuyangan, Yogyakarta",477,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:36:52.578106+07:00,"2025-08-12T06-36-52.578106+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-12 06:35:00+07:00
4477,-9,6,1,36,543,"Stasiun Tugu, Yogyakarta",534,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:36:52.740749+07:00,"2025-08-12T06-36-52.740749+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-12 06:35:00+07:00
4478,30,6,1,36,533,"Tugu Jogja, Yogyakarta",563,2749,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:36:52.866760+07:00,"2025-08-12T06-36-52.866760+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-12 06:35:00+07:00
4479,-71,6,1,36,589,"Malioboro, Yogyakarta",518,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:36:53.027300+07:00,"2025-08-12T06-36-53.027300+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-12 06:35:00+07:00
4480,-68,6,1,36,1217,"Kota Gede, Yogyakarta",1149,9073,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:36:53.161492+07:00,"2025-08-12T06-36-53.161492+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-12 06:35:00+07:00
4481,-73,6,1,36,1114,"Prawirotaman, Yogyakarta",1041,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:36:53.329928+07:00,"2025-08-12T06-36-53.329928+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-12 06:35:00+07:00
4482,25,6,1,41,464,"Stasiun Lempuyangan, Yogyakarta",489,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:41:59.534616+07:00,"2025-08-12T06-41-59.534616+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-12 06:40:00+07:00
4483,32,6,1,41,528,"Stasiun Tugu, Yogyakarta",560,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:41:59.678294+07:00,"2025-08-12T06-41-59.678294+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-12 06:40:00+07:00
4484,76,6,1,41,518,"Tugu Jogja, Yogyakarta",594,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:41:59.791204+07:00,"2025-08-12T06-41-59.791204+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-12 06:40:00+07:00
4485,-60,6,1,41,589,"Malioboro, Yogyakarta",529,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:41:59.892620+07:00,"2025-08-12T06-41-59.892620+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-12 06:40:00+07:00
4486,-46,6,1,42,1228,"Kota Gede, Yogyakarta",1182,8922,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:42:00.055337+07:00,"2025-08-12T06-42-00.055337+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-12 06:40:00+07:00
4487,-8,6,1,42,1114,"Prawirotaman, Yogyakarta",1106,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:42:00.252645+07:00,"2025-08-12T06-42-00.252645+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-12 06:40:00+07:00
4488,41,6,1,47,472,"Stasiun Lempuyangan, Yogyakarta",513,2622,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:47:05.215985+07:00,"2025-08-12T06-47-05.215985+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-12 06:45:00+07:00
4489,18,6,1,47,528,"Stasiun Tugu, Yogyakarta",546,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:47:05.340986+07:00,"2025-08-12T06-47-05.340986+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-12 06:45:00+07:00
4490,59,6,1,47,518,"Tugu Jogja, Yogyakarta",577,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:47:05.422515+07:00,"2025-08-12T06-47-05.422515+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-12 06:45:00+07:00
4491,-59,6,1,47,597,"Malioboro, Yogyakarta",538,3490,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:47:05.536949+07:00,"2025-08-12T06-47-05.536949+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-12 06:45:00+07:00
4492,10,6,1,47,1217,"Kota Gede, Yogyakarta",1227,9073,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-12 06:47:05.738500+07:00,"2025-08-12T06-47-05.738500+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-12 06:45:00+07:00
